date,content,hashtags,like_count,rt_count,followers_count,isVerified,language,coordinates,place,source,cleaned_content,Class
2023-02-20 20:23:45+00:00,BREAKING NEWS: Another major earthquake in Turkey / Northern Syria right now! Keep them in your duas please.  This is not an aftershock but an actual full on earthquake! 🤲🏼🤲🏼🤲🏼  #TurkeySyriaEarthquake #earthquake #hatay #Turkey #Syria #turkeyearthquake2023,"['TurkeySyriaEarthquake', 'earthquake', 'hatay', 'Turkey', 'Syria', 'turkeyearthquake2023']",3,0,1091,False,en,,,Twitter for Android,break news anoth major earthquak turkey northern syria right keep dua pleas aftershock actual full earthquak turkeysyriaearthquak earthquak hatay turkey syria turkeyearthquak,Help
2023-02-20 20:23:33+00:00,"Panic as #Turkey, #Syria rocked again by 6.3M #earthquake https://t.co/PEOpmdHPFI","['Turkey', 'Syria', 'earthquake']",0,0,1281,False,en,,,Twitter Web App,panic turkey syria rock earthquak,Uncategorized
2023-02-20 20:23:31+00:00,#New #Turkey #earthquake leaves people trapped under rubble in #Hatay https://t.co/VuJL9HJD6O,"['New', 'Turkey', 'earthquake', 'Hatay']",0,0,472,False,en,,,Twitter Web App,new turkey earthquak leav peopl trap rubbl hatay,Uncategorized
2023-02-20 20:22:45+00:00,Look at the powerful vibration as the moment of recent 6.4 Turkey-Syria earthquake gets captured in a security CCTV Camera…  #Turkey #Syria #earthquake https://t.co/Az6IxO8Cep,"['Turkey', 'Syria', 'earthquake']",3,1,292,False,en,,,Twitter Web App,look power vibrat moment recent turkeysyria earthquak get captur secur cctv camera turkey syria earthquak,Survivor stories
2023-02-20 20:22:39+00:00,Prayers are with the people of Turkey and Syria after another earthquake within weeks #earthquake #turkeyearthquake2023 #Turkey #TurkeySyriaEarthquake #PrayForTurkeyAndSyria,"['earthquake', 'turkeyearthquake2023', 'Turkey', 'TurkeySyriaEarthquake', 'PrayForTurkeyAndSyria']",0,0,1618,False,en,,,Twitter for Android,prayer peopl turkey syria anoth earthquak within week earthquak turkeyearthquak turkey turkeysyriaearthquak prayforturkeyandsyria,Prayer and condolences
2023-02-20 20:22:11+00:00,"Another 6.4-magnitude earthquake hits Turkey-Syria border weeks after deadly tremors that killed 41,000 people and left millions without homes…  #Turkey #Syria #earthquake https://t.co/E6TRaJUr3Z","['Turkey', 'Syria', 'earthquake']",0,0,10,False,en,,,Twitter for Android,anoth magnitud earthquak hit turkeysyria border week deadli tremor kill peopl left million without home turkey syria earthquak,Uncategorized
2023-02-20 20:22:05+00:00,The moment of the #earthquake of change in #Hatay captured by car dash cam  #turkeyearthquake2023 #Turkey #hataydepremi #hatayantakya #earthquake #Erdogan #Turquie https://t.co/faQlbrRUwx,"['earthquake', 'Hatay', 'turkeyearthquake2023', 'Turkey', 'hataydepremi', 'hatayantakya', 'earthquake', 'Erdogan', 'Turquie']",4,1,13,False,en,,,Twitter for Android,moment earthquak chang hatay captur car dash cam turkeyearthquak turkey hataydepremi hatayantakya earthquak erdogan turqui,Uncategorized
2023-02-20 20:21:45+00:00,"In Hatay, rescue teams were caught in an earthquake in the damaged building they entered to save a cat #TurkeyEarthquake #Turkey #Turquia #earthquaketurkey #TurkeySyriaEarthquake #TurkeyQuake #earthquake https://t.co/OUtFAuAdOc","['TurkeyEarthquake', 'Turkey', 'Turquia', 'earthquaketurkey', 'TurkeySyriaEarthquake', 'TurkeyQuake', 'earthquake']",1,1,479,False,en,,,Twitter for iPhone,hatay rescu team caught earthquak damag build enter save cat turkeyearthquak turkey turquia earthquaketurkey turkeysyriaearthquak turkeyquak earthquak,News
2023-02-20 20:21:44+00:00,Stay STRONG Turkey #Turkey #earthquake #earthquaketurkey #PakistanBankrupt https://t.co/g9gnRUI1KA,"['Turkey', 'earthquake', 'earthquaketurkey', 'PakistanBankrupt']",0,0,1,False,en,,,Twitter Web App,stay strong turkey turkey earthquak earthquaketurkey pakistanbankrupt,News
2023-02-20 20:21:38+00:00,How much #scientific #evidence do you need? #Earthquake mag. 6.4 on february 20th… #Turkey #Syria is enough evidence! https://t.co/GAFbdYEpdR,"['scientific', 'evidence', 'Earthquake', 'Turkey', 'Syria']",0,0,0,False,en,,,Twitter for iPhone,much scientif evid need earthquak mag februari th turkey syria enough evid,Uncategorized
2023-02-20 20:21:16+00:00,"Turkey،today earthquake , scary video.  #video  #earthquake  #Hatay, #Turkey  #Antakya. #TurkeyEarthquake  #Hatay https://t.co/QRggsgMfCk","['video', 'earthquake', 'Hatay', 'Turkey', 'Antakya', 'TurkeyEarthquake', 'Hatay']",1,0,285,False,en,,,Twitter Web App,turkeytoday earthquak scari video video earthquak hatay turkey antakya turkeyearthquak hatay,Uncategorized
2023-02-20 20:21:00+00:00,"This huge crack has appeared in a street in #Hatay, #Turkey, after this evening's #earthquake. #TurkeyEarthquake https://t.co/ne8tSeW9QJ","['Hatay', 'Turkey', 'earthquake', 'TurkeyEarthquake']",1,0,323,False,en,,,Twitter for Android,huge crack appear street hatay turkey even earthquak turkeyearthquak,Uncategorized
2023-02-20 20:20:08+00:00,#Earthquake (#deprem) M2.9 strikes 24 km E of #Yayladere (#Turkey) 2 min ago. More info: https://t.co/RDLfbUsslu,"['Earthquake', 'deprem', 'Yayladere', 'Turkey']",1,1,46223,False,en,,,emsc-csem,earthquak deprem strike km e yaylader turkey min ago info,Uncategorized
2023-02-20 20:20:04+00:00,"#Ukraine Corrupt to the last days, #Biden gives $500 million   #American People, Nothing  #EastPalestine Nothing,  #Turkey hit with another #earthquake Nothing","['Ukraine', 'Biden', 'American', 'EastPalestine', 'Turkey', 'earthquake']",3,2,1483,False,en,,,Twitter Web App,ukrain corrupt last day biden give million american peopl noth eastpalestin noth turkey hit anoth earthquak noth,Casualty reports
2023-02-20 20:19:24+00:00,"2/2 Our teams are working to transport the injured to hospitals, inspect the affected areas, and remove rubble to open roads for pedestrians and ambulances. #Syria #earthquake https://t.co/GQGJm1Lq1J","['Syria', 'earthquake']",85,30,173094,True,en,,,Twitter Web App,team work transport injur hospit inspect affect area remov rubbl open road pedestrian ambul syria earthquak,Survivor stories
2023-02-20 20:19:23+00:00,"1/2- 130+ civilians  injured in NW #Syria with cases of fractures, bruises, fainting, and fear &amp; panic as a result of the #earthquake that struck the region this evening, Monday, February 20. A number of buildings damaged of collapsed walls and buildings in the affected areas. https://t.co/IZfAo50XdY","['Syria', 'earthquake']",222,142,173094,True,en,,,Twitter Web App,civilian injur nw syria case fractur bruis faint fear amp panic result earthquak struck region even monday februari number build damag collaps wall build affect area,Survivor stories
2023-02-20 20:19:19+00:00,"Horrific!  Woman is screaming ""they all died, died!""  Complete devastation as exhausted rescues are now faced with more victims and death #Turkey #Hatay #PrayForTurkey #earthquake https://t.co/IdhwS95BhS","['Turkey', 'Hatay', 'PrayForTurkey', 'earthquake']",0,1,464,False,en,,,Twitter for Android,horrif woman scream die die complet devast exhaust rescu face victim death turkey hatay prayforturkey earthquak,Casualty reports
2023-02-20 20:19:09+00:00,"There are about 5.4 million children in #Turkiye’s #earthquake-hit provinces, and of those, 2.5 million are in need of humanitarian assistance, according to @UNICEF’s @Paolo_g_Marchi 🇺🇳 #TurkeyEarthquakes @UN #Turkey #depremani #Hatay https://t.co/yaUsGdJWs3","['Turkiye', 'earthquake', 'TurkeyEarthquakes', 'Turkey', 'depremani', 'Hatay']",4,3,10996,True,en,,,Twitter for iPhone,million children turkiy earthquakehit provinc million need humanitarian assist accord turkeyearthquak turkey depremani hatay,Help
2023-02-20 20:19:07+00:00,"Horrific!  Woman is screaming ""they all died, died!""  Complete devastation as exhausted rescues are now faced with more victims and death #Turkey #Hatay #earthquake    https://t.co/B75pqfz7W5","['Turkey', 'Hatay', 'earthquake']",0,2,846,False,en,,,Twitter for iPhone,horrif woman scream die die complet devast exhaust rescu face victim death turkey hatay earthquak,Casualty reports
2023-02-20 20:19:04+00:00,A cat was saved from under the rubble in Turkey. It now refuses to leave its rescuer's side. #Turkey #turkeyearthquake2023 #deprem #hataydeprem #earthquake #VINA2023 #TPNP https://t.co/CdM19JihLK,"['Turkey', 'turkeyearthquake2023', 'deprem', 'hataydeprem', 'earthquake', 'VINA2023', 'TPNP']",4,1,8,False,en,,,Twitter for Android,cat save rubbl turkey refus leav rescuer side turkey turkeyearthquak deprem hataydeprem earthquak vina tpnp,News
2023-02-20 20:18:18+00:00,🔔#Earthquake (#deprem) M2.7 occurred 21 km W of #Antioch (#Turkey) 13 min ago (local time 23:05:04). More info at: 📱https://t.co/LBaVNedgF9 🌐https://t.co/HczuVakRto 🖥https://t.co/DFwQX3W7nN https://t.co/ZwAbQk8Oqp,"['Earthquake', 'deprem', 'Antioch', 'Turkey']",5,6,289325,True,en,"Coordinates(longitude=35.93, latitude=36.15)","Place(fullName='Samandağ, Hatay', name='Samandağ', type='admin', country='Turkey', countryCode='TR')",EMSC Felt earthquakes,earthquak deprem occur km w antioch turkey min ago local time info,Uncategorized
2023-02-20 20:18:12+00:00,"⭕️⤴️ Following the 6.4-magnitude #earthquake which hit #Turkey's southern province of #Hatay tonight,  many residents in the center of #Duhok left their homes, and in #Diyarbakir too. https://t.co/Wc7QH6nF9x","['earthquake', 'Turkey', 'Hatay', 'Duhok', 'Diyarbakir']",0,1,14758,True,en,,,Twitter Web App,follow magnitud earthquak hit turkey southern provinc hatay tonight mani resid center duhok left home diyarbakir,Uncategorized
2023-02-20 20:18:08+00:00,A cat was saved from under the rubble in Turkey. It now refuses to leave its rescuer's side.  #Turkey #turkeyearthquake2023 #deprem #hataydeprem #earthquake #earthquake Turkey #earthquake Lebanon https://t.co/AmYitwPUtJ,"['Turkey', 'turkeyearthquake2023', 'deprem', 'hataydeprem', 'earthquake', 'earthquake', 'earthquake']",1,0,238,False,en,,,Twitter for Android,cat save rubbl turkey refus leav rescuer side turkey turkeyearthquak deprem hataydeprem earthquak earthquak turkey earthquak lebanon,News
2023-02-20 20:17:45+00:00,"A terrifying scene of one of the rescue teams that were operating during the recent earthquake, about an hour ago. #earthquake #Turkey #Syria https://t.co/zlKCWYa9kf","['earthquake', 'Turkey', 'Syria']",4,2,1346,False,en,,,Twitter for Android,terrifi scene one rescu team oper recent earthquak hour ago earthquak turkey syria,Uncategorized
2023-02-20 20:17:42+00:00,"New 6.3-magnitude #earthquake hits southern #Turkey, setting off fresh fears https://t.co/tc0tzMSOI8 via @nbcnews","['earthquake', 'Turkey']",0,0,11298,False,en,,,Twitter for iPad,new magnitud earthquak hit southern turkey set fresh fear via,Uncategorized
2023-02-20 20:17:37+00:00,#Earthquake (#deprem) M2.7 strikes 21 km W of #Antioch (#Turkey) 13 min ago. More info: https://t.co/mibLNAUGom,"['Earthquake', 'deprem', 'Antioch', 'Turkey']",1,1,46223,False,en,,,emsc-csem,earthquak deprem strike km w antioch turkey min ago info,Uncategorized
2023-02-20 20:17:32+00:00,🔴 Breaking News This is how the aftershock with a magnitude of 6.4 occurred in Hatay after the big earthquake in Turkey. -unfortunately I felt it too and got scared 😥 #Turkey #deprem #earthquake  #hataydepremi    https://t.co/UKLg5faPNI,"['Turkey', 'deprem', 'earthquake', 'hataydepremi']",2,0,846,False,en,,,Twitter for iPhone,break news aftershock magnitud occur hatay big earthquak turkey unfortun felt got scare turkey deprem earthquak hataydepremi,News
2023-02-20 20:17:24+00:00,The moment of the #earthquake of change in #Hatay captured by car dash cam  #turkeyearthquake2023 #Turkey #hataydepremi #hatayantakya #earthquake #Erdogan #Turquie https://t.co/tSS12zMPQu,"['earthquake', 'Hatay', 'turkeyearthquake2023', 'Turkey', 'hataydepremi', 'hatayantakya', 'earthquake', 'Erdogan', 'Turquie']",13,6,571,False,en,,,Twitter for Android,moment earthquak chang hatay captur car dash cam turkeyearthquak turkey hataydepremi hatayantakya earthquak erdogan turqui,Uncategorized
2023-02-20 20:17:02+00:00,LIVE: Aleppo / Syria following latest earthquakes - 20.02.2023 #Syria #Aleppo #Earthquake #Erdbeben #Deprem #Turkey #Terremoto #Syrien #Siria #LiveStream   https://t.co/ET6kNY3fHP,"['Syria', 'Aleppo', 'Earthquake', 'Erdbeben', 'Deprem', 'Turkey', 'Terremoto', 'Syrien', 'Siria', 'LiveStream']",0,0,442,False,en,,,Twitter Web App,live aleppo syria follow latest earthquak syria aleppo earthquak erdbeben deprem turkey terremoto syrien siria livestream,Survivor stories
2023-02-20 20:16:47+00:00,"New 6.4 magnitude #earthquake strikes southern #Turkey, trapping people under rubble - #bbcnews  [As if they haven't suffered enough they get another.]  https://t.co/tydr4yJ0jX via @YouTube","['earthquake', 'Turkey', 'bbcnews']",0,0,4438,False,en,,,Twitter Web App,new magnitud earthquak strike southern turkey trap peopl rubbl bbcnew havent suffer enough get anoth via,Help
2023-02-20 20:16:45+00:00,A cat was saved from under the rubble in Turkey. It now refuses to leave its rescuer's side.  #Turkey #turkeyearthquake2023 #deprem #hataydeprem #earthquake https://t.co/rzFOy5c5f9,"['Turkey', 'turkeyearthquake2023', 'deprem', 'hataydeprem', 'earthquake']",2,1,13,False,en,,,Twitter for Android,cat save rubbl turkey refus leav rescuer side turkey turkeyearthquak deprem hataydeprem earthquak,News
2023-02-20 20:16:40+00:00,"🔴 3 people died, 213 injured following magnitude 6.4 #earthquake in #Hatay, #Turkey, Turkish Interior Minister says.","['earthquake', 'Hatay', 'Turkey']",2,0,3299,False,en,,,Twitter for iPhone,peopl die injur follow magnitud earthquak hatay turkey turkish interior minist say,Uncategorized
2023-02-20 20:15:29+00:00,Hi @Sarah_Hassan94 !!  Personally liked your recent tweet.  #Turkey #Earthquake,"['Turkey', 'Earthquake']",0,0,36,False,en,,,Twitter Web App,hi person like recent tweet turkey earthquak,Social media activity
2023-02-20 20:15:17+00:00,Prayers to the people of Turkey 🙏🙏🙏🙏🙏🙏🙏 #Turkey  #earthquake,"['Turkey', 'earthquake']",0,0,2033,False,en,,,Twitter for Android,prayer peopl turkey turkey earthquak,Prayer and condolences
2023-02-20 20:15:16+00:00,#BREAKING Panic in the middle of the night as new 6.4 #earthquake hits near #Turkey #Syria border @Telemundo51 #BreakingNews https://t.co/gg97jorUjI https://t.co/QrqtobPEGH,"['BREAKING', 'earthquake', 'Turkey', 'Syria', 'BreakingNews']",0,0,1476,False,en,,,Twitter Web App,break panic middl night new earthquak hit near turkey syria border breakingnew,Infrastructure damage
2023-02-20 20:15:04+00:00,Another Earthquake hit in #turkeyearthquake2023 before a moment ago. Magnitude was like 6.2/6.4. #earthquake May ALLAH shiw his mercy on #people of #turkey and #syria. اللّٰہ اکبر,"['turkeyearthquake2023', 'earthquake', 'people', 'turkey', 'syria']",0,0,20,False,en,,,Twitter for Android,anoth earthquak hit turkeyearthquak moment ago magnitud like earthquak may allah shiw merci peopl turkey syria,Uncategorized
2023-02-20 20:15:03+00:00,Bryan Acheampong Come and let us have fun at AKUSE... #turkey #Potter #Aviator #BBTitians2023 #earthquake #TeamOfUs #teamoftheweek https://t.co/oBffjx9mlT,"['turkey', 'Potter', 'Aviator', 'BBTitians2023', 'earthquake', 'TeamOfUs', 'teamoftheweek']",1,0,41,False,en,,,Twitter for Android,bryan acheampong come let us fun akus turkey potter aviat bbtitian earthquak teamofu teamoftheweek,Uncategorized
2023-02-20 20:14:11+00:00,"🔥The whole #truth about the #climate was voiced at the forum ""Global Crisis.Our #SurvivalinUnity"" Act,for life.🙏 👇 https://t.co/0nuA5yKdGr 👈  #ClimateEmergency #earthquake #Syria #turkeyearthquake2023 #Turkey #mondaythoughts #FloodsInPakistan #HelpTurkeySyria #Live #humanity https://t.co/jE9vr84U4b","['truth', 'climate', 'SurvivalinUnity', 'ClimateEmergency', 'earthquake', 'Syria', 'turkeyearthquake2023', 'Turkey', 'mondaythoughts', 'FloodsInPakistan', 'HelpTurkeySyria', 'Live', 'humanity']",9,2,462,False,en,,,Twitter for Android,whole truth climat voic forum global crisisour survivalinun actfor life climateemerg earthquak syria turkeyearthquak turkey mondaythought floodsinpakistan helpturkeysyria live human,Help
2023-02-20 20:13:40+00:00,"Interior Minister Soylu: 3 people lost their lives, 213 people were injured in the Hatay-centered earthquake #TurkeyEarthquake #Turkey #Turquia #earthquaketurkey #TurkeySyriaEarthquake #TurkeyQuake #earthquake https://t.co/VC0jhEwzl0","['TurkeyEarthquake', 'Turkey', 'Turquia', 'earthquaketurkey', 'TurkeySyriaEarthquake', 'TurkeyQuake', 'earthquake']",1,0,479,False,en,,,Twitter for iPhone,interior minist soylu peopl lost live peopl injur hataycent earthquak turkeyearthquak turkey turquia earthquaketurkey turkeysyriaearthquak turkeyquak earthquak,News
2023-02-20 20:13:40+00:00,"A new 6.4 magnitude earthquake hits Turkey and Syria, with people reported to be trapped under rubble  Pray for Turkey   #earthquake  #Turkey","['earthquake', 'Turkey']",0,0,0,False,en,,,Twitter for Android,new magnitud earthquak hit turkey syria peopl report trap rubbl pray turkey earthquak turkey,Uncategorized
2023-02-20 20:13:37+00:00,What does it really mean to belong to Allah?  We must always be grateful and  remember that everything we have is borrowed. This is a short clip from our recent Majlis Salat ala al-Nabi last weekend.  #earthquake #turkey #syria #whyislamistrue #basiraeducation #hamzakaramali https://t.co/xrItn9tYkZ,"['earthquake', 'turkey', 'syria', 'whyislamistrue', 'basiraeducation', 'hamzakaramali']",0,0,993,False,en,,,Agorapulse app,realli mean belong allah must alway grate rememb everyth borrow short clip recent majli salat ala alnabi last weekend earthquak turkey syria whyislamistru basiraeduc hamzakaramali,Casualty reports
2023-02-20 20:13:26+00:00,"🛑After the #earthquake: A tsunami warning was activated in #Turkey, #Greece, #France and #Italy","['earthquake', 'Turkey', 'Greece', 'France', 'Italy']",0,0,482,False,en,,,Twitter for Android,earthquak tsunami warn activ turkey greec franc itali,Uncategorized
2023-02-20 20:13:10+00:00,Prayers for #Turkey #earthquake I can’t believe it happened again today https://t.co/L9wOSV0YeQ,"['Turkey', 'earthquake']",0,0,1293,False,en,,,Twitter for iPhone,prayer turkey earthquak cant believ happen today,Emergency services
2023-02-20 20:13:05+00:00,"Three people have been killed and 213 injured in the latest earthquakes which hit Hatay province in southern #Turkey Monday night, according to the #Turkish Interior Minister. The M6.4 and M5.8 earthquakes could be felt as far as #Lebanon and #Egypt.  #earthquake #TurkeyQuake","['Turkey', 'Turkish', 'Lebanon', 'Egypt', 'earthquake', 'TurkeyQuake']",0,1,837,False,en,,,Twitter for Android,three peopl kill injur latest earthquak hit hatay provinc southern turkey monday night accord turkish interior minist earthquak could felt far lebanon egypt earthquak turkeyquak,Uncategorized
2023-02-20 20:12:58+00:00,"🔴 130 injuries following strong #earthquake in #Syria, as per Syrian Civil Defense.","['earthquake', 'Syria']",1,1,3299,False,en,,,Twitter for iPhone,injuri follow strong earthquak syria per syrian civil defens,Uncategorized
2023-02-20 20:12:56+00:00,"⚠️BREAKING: Footage show buildings collapsing after new earthquake hits Hatay, #Turkey  https://t.co/kWAQ5fbYaf #turkeyearthquake2023 #earthquake #TurkeySyriaEarthquake2023  #TurkeySyria https://t.co/lGtH4AAn3h","['Turkey', 'turkeyearthquake2023', 'earthquake', 'TurkeySyriaEarthquake2023', 'TurkeySyria']",0,0,48,False,en,,,Twitter Web App,break footag show build collaps new earthquak hit hatay turkey turkeyearthquak earthquak turkeysyriaearthquak turkeysyria,Infrastructure damage
2023-02-20 20:12:55+00:00,"Strong Earthquake Hits Antakya, Turkey -  https://t.co/8EWuVkHZeX - #earthquake #Turkey-Syria https://t.co/cswTNSAZdn","['earthquake', 'Turkey']",0,0,50,False,en,,,Daynews.tv,strong earthquak hit antakya turkey earthquak turkeysyria,Uncategorized
2023-02-20 20:12:40+00:00,"#Hatay: southern Turkey’s province has been hit with another earthquake of magnitude 6.4 and after shocks were felt in Syria, Lebanon, and Jordan.  -A tsunami alert has been issued near Antioch, Turkey.   #turkey #syria #lebanon #jordan #earthquake  Posted using @DesofyApp","['Hatay', 'turkey', 'syria', 'lebanon', 'jordan', 'earthquake']",0,0,31,False,en,,,Desofy,hatay southern turkey provinc hit anoth earthquak magnitud shock felt syria lebanon jordan tsunami alert issu near antioch turkey turkey syria lebanon jordan earthquak post use,Survivor stories
2023-02-20 20:12:19+00:00,@puppiwi @soogz1 HELP ME FIND HER!!!! #earthquake  #Turkey #هزة_أرضية  #زلزال_ترکیا https://t.co/OIIvV6SdOe,"['earthquake', 'Turkey', 'هزة_أرضية', 'زلزال_ترکیا']",0,0,2,False,en,,,Twitter for Android,help find earthquak turkey,Help
2023-02-20 20:12:08+00:00,"A new earthquake hits #Turkey.. Scenes from #Hatay after an earthquake, its effects reached #Syria and #Lebanon #Zizal _ Syria _ Turkey #the event #earthquake #turkeyearthquake2023 #Turkey https://t.co/IC3DDpD9iU","['Turkey', 'Hatay', 'Syria', 'Lebanon', 'Zizal', 'the', 'earthquake', 'turkeyearthquake2023', 'Turkey']",1,0,13,False,en,,,Twitter for Android,new earthquak hit turkey scene hatay earthquak effect reach syria lebanon zizal syria turkey event earthquak turkeyearthquak turkey,Uncategorized
2023-02-20 20:11:48+00:00,🔔#Earthquake (#deprem) M3.0 occurred 10 km NW of #Antioch (#Turkey) 12 min ago (local time 22:59:40). More info at: 📱https://t.co/LBaVNedgF9 🌐https://t.co/fSoKqRzTiw 🖥https://t.co/jfYfjnn8xg https://t.co/GvmWSwNiOb,"['Earthquake', 'deprem', 'Antioch', 'Turkey']",10,2,289325,True,en,"Coordinates(longitude=36.06, latitude=36.25)","Place(fullName='Hatay Merkez, Hatay', name='Hatay Merkez', type='admin', country='Turkey', countryCode='TR')",EMSC Felt earthquakes,earthquak deprem occur km nw antioch turkey min ago local time info,Uncategorized
2023-02-20 20:11:39+00:00,What does it really mean to belong to Allah?  We must always be grateful and  remember that everything we have is borrowed. This is a short clip from our recent Majlis Salat ala al-Nabi last weekend.  #earthquake #turkey #syria #whyislamistrue #basiraeducation #hamzakaramali https://t.co/6iAErU8zyI,"['earthquake', 'turkey', 'syria', 'whyislamistrue', 'basiraeducation', 'hamzakaramali']",6,1,2297,False,en,,,Agorapulse app,realli mean belong allah must alway grate rememb everyth borrow short clip recent majli salat ala alnabi last weekend earthquak turkey syria whyislamistru basiraeduc hamzakaramali,Casualty reports
2023-02-20 20:11:30+00:00,"BREAKING: Just 2 weeks after the #earthquake killed large people in Turkey-Syria , new 6.4-magnitude earthquake hits #southern Turkey, with people reported to be trapped under the rubble. #Turkey #Syrians https://t.co/Ln0Y7y1t82","['earthquake', 'southern', 'Turkey', 'Syrians']",0,0,3514,False,en,,,Twitter for Android,break week earthquak kill larg peopl turkeysyria new magnitud earthquak hit southern turkey peopl report trap rubbl turkey syrian,Uncategorized
2023-02-20 20:11:11+00:00,#Earthquake (#deprem) M3.0 strikes 10 km NW of #Antioch (#Turkey) 11 min ago. More info: https://t.co/fGxgtJx2SK,"['Earthquake', 'deprem', 'Antioch', 'Turkey']",2,1,46223,False,en,,,emsc-csem,earthquak deprem strike km nw antioch turkey min ago info,Uncategorized
2023-02-20 20:10:54+00:00,"A new 6.4 magnitude earthquake hits Turkey and Syria, with people reported to be trapped under rubble  Pray for Turkey   #earthquake  #Turkey","['earthquake', 'Turkey']",0,0,26,False,en,,,Twitter for Android,new magnitud earthquak hit turkey syria peopl report trap rubbl pray turkey earthquak turkey,Uncategorized
2023-02-20 20:10:41+00:00,#Earthquake #Turkey #Syria #EarthquakeTurkeySyria Today https://t.co/PLDTZHet0S,"['Earthquake', 'Turkey', 'Syria', 'EarthquakeTurkeySyria']",0,0,673,False,en,,,Twitter for Android,earthquak turkey syria earthquaketurkeysyria today,News
2023-02-20 20:10:12+00:00,"“Earthquake light” spotted from the #Latakia coast, #Syria caused due to friction in the tectonic plates, occurred around the time of tonight’s #earthquake.  #Turkey #الزلزال https://t.co/xoOJFfoJcD","['Latakia', 'Syria', 'earthquake', 'Turkey', 'الزلزال']",3,0,3299,False,en,,,Twitter for iPhone,earthquak light spot latakia coast syria caus due friction tecton plate occur around time tonight earthquak turkey,Social media activity
2023-02-20 20:10:05+00:00,🔴 Breaking News This is how the aftershock with a magnitude of 6.4 occurred in Hatay after the big earthquake in Turkey. -unfortunately I felt it too and got scared 😥 #Turkey #deprem #earthquake #kahramamaras #Τουρκία #Türkei #Turquía #hatay https://t.co/eF3Nr1FYvY,"['Turkey', 'deprem', 'earthquake', 'kahramamaras', 'Τουρκία', 'Türkei', 'Turquía', 'hatay']",0,0,274,False,en,,,Twitter for Android,break news aftershock magnitud occur hatay big earthquak turkey unfortun felt got scare turkey deprem earthquak kahramamara trkei turqua hatay,News
2023-02-20 20:10:00+00:00,🔔#Earthquake (#deprem) M2.5 occurred 29 km W of #İskenderun (#Turkey) 9 min ago (local time 23:01:10). More info at: 📱https://t.co/LBaVNedgF9 🌐https://t.co/il1lA2cJo9 🖥https://t.co/ar5amPO2k2 https://t.co/zOAkyqNEqh,"['Earthquake', 'deprem', 'İskenderun', 'Turkey']",15,2,289325,True,en,"Coordinates(longitude=35.87, latitude=36.49)",,EMSC Felt earthquakes,earthquak deprem occur km w skenderun turkey min ago local time info,Casualty reports
2023-02-20 20:09:45+00:00,Can’t imagine how scary it must be for the people in Turkey at the moment 😭😭 heartbreaking @everyone #earthquake #Turkey,"['earthquake', 'Turkey']",2,0,0,False,en,,,Twitter for Android,cant imagin scari must peopl turkey moment heartbreak earthquak turkey,Emergency services
2023-02-20 20:09:39+00:00,"Turkish Interior Minister: 3 people died and 213 were injured, following the two new earthquakes that hit the country #Earthquake  #Hatay #Turkey 🇹🇷  #Defne #Samandag https://t.co/GFGrxUgMn0","['Earthquake', 'Hatay', 'Turkey', 'Defne', 'Samandag']",0,0,648,False,en,,,Twitter for Android,turkish interior minist peopl die injur follow two new earthquak hit countri earthquak hatay turkey defn samandag,Uncategorized
2023-02-20 20:09:25+00:00,"""Pets are trapped in the #Galeria Complex in #Diyarbakir, damaged in the #earthquake [on Feb. 6]. A rescue operation is necessary before the building is demolished. Buildings must not be demolished until all lives are saved. I demand authorities act ASAP.""  #Turkey #Turkiye https://t.co/avqEXJR7tv","['Galeria', 'Diyarbakir', 'earthquake', 'Turkey', 'Turkiye']",3,0,1463,False,en,,,Twitter Web App,pet trap galeria complex diyarbakir damag earthquak feb rescu oper necessari build demolish build must demolish live save demand author act asap turkey turkiy,Survivor stories
2023-02-20 20:09:22+00:00,"This seems to have gone out of the news already, but to have yet another #earthquake, I just can't imagine #turkeyearthquake2023  #Turkey hit by two more powerful earthquakes two weeks after disaster https://t.co/Cfjpus3miE","['earthquake', 'turkeyearthquake2023', 'Turkey']",1,0,2025,False,en,,,Twitter Web App,seem gone news alreadi yet anoth earthquak cant imagin turkeyearthquak turkey hit two power earthquak two week disast,Survivor stories
2023-02-20 20:09:18+00:00,#Earthquake (#deprem) M2.5 strikes 29 km W of #İskenderun (#Turkey) 8 min ago. More info: https://t.co/MfJ7Q41otH,"['Earthquake', 'deprem', 'İskenderun', 'Turkey']",2,1,46223,False,en,,,emsc-csem,earthquak deprem strike km w skenderun turkey min ago info,Casualty reports
2023-02-20 20:09:14+00:00,Epicenters of today's earthquake #Turkey #Türkiye #TurkeyEarthquake #Turkish #Turquia #sismo #earthquake #temblor #Terremoto  #Rescue #Rescate #Breaking https://t.co/upDsN9zhYT,"['Turkey', 'Türkiye', 'TurkeyEarthquake', 'Turkish', 'Turquia', 'sismo', 'earthquake', 'temblor', 'Terremoto', 'Rescue', 'Rescate', 'Breaking']",3,2,88,False,en,,,Twitter Web App,epicent today earthquak turkey trkiy turkeyearthquak turkish turquia sismo earthquak temblor terremoto rescu rescat break,News
